location,lat,lon,global_avg,direct_avg,diffuse_avg,clarity_ratio
55.47,13.29,2884.32,1261.32,338.65,0.44
55.47,13.34,2904.76,1270.58,343.24,0.44
55.47,13.38,2923.37,1278.92,352.39,0.44
55.47,13.42,2927.06,1280.9,347.06,0.44
55.47,13.46,2934.96,1284.48,347.36,0.44
55.47,13.5,2949.78,1290.97,347.68,0.44
55.47,13.54,2968.56,1299.29,347.03,0.44
55.47,13.59,3015.25,1319.67,358.21,0.44
55.47,13.63,3050.15,1334.67,362.92,0.44
55.47,13.67,3079.29,1347.22,367.33,0.44
55.47,13.71,3106.24,1358.9,373.82,0.44
55.47,13.75,3132.22,1370.22,381.12,0.44
55.47,13.79,3159.51,1382.19,393.78,0.44
55.47,13.84,3189.26,1395.43,412.92,0.44
55.47,13.88,3214.42,1406.86,419.47,0.44
55.47,13.92,3242.24,1419.48,425.58,0.44
55.47,13.96,3274.5,1433.08,437.14,0.44
55.47,14.0,3320.95,1452.69,452.47,0.44
55.47,14.04,3342.0,1461.46,459.89,0.44
55.47,14.09,3375.24,1475.54,470.4,0.44
55.47,14.13,3400.5,1486.47,473.8,0.44
55.5,12.92,2954.88,1295.79,374.43,0.44
55.5,12.96,2971.12,1301.1,372.66,0.44
55.5,13.0,2974.17,1301.55,372.97,0.44
55.5,13.04,2951.56,1291.46,365.17,0.44
55.5,13.09,2911.44,1273.75,347.86,0.44
55.5,13.13,2888.12,1263.49,336.79,0.44
55.5,13.17,2882.97,1261.09,334.53,0.44
55.5,13.21,2890.58,1264.23,336.92,0.44
55.5,13.25,2880.31,1259.79,331.44,0.44
55.5,13.29,2883.78,1261.28,336.96,0.44
55.5,13.34,2901.45,1269.38,347.82,0.44
55.5,13.38,2923.62,1278.94,351.7,0.44
55.5,13.42,2927.4,1280.8,344.92,0.44
55.5,13.46,2935.71,1284.73,339.6,0.44
55.5,13.5,2962.4,1296.55,345.07,0.44
55.5,13.54,2994.22,1310.46,348.67,0.44
55.5,13.59,3045.66,1332.47,361.67,0.44
55.5,13.63,3074.31,1344.63,365.51,0.44
55.5,13.67,3093.9,1352.88,369.57,0.44
55.5,13.71,3119.19,1363.94,376.46,0.44
55.5,13.75,3147.33,1376.45,381.73,0.44
55.5,13.79,3170.78,1386.6,392.24,0.44
55.5,13.84,3202.15,1400.23,416.58,0.44
55.5,13.88,3227.29,1411.38,423.79,0.44
55.5,13.92,3251.08,1421.94,430.64,0.44
55.5,13.96,3280.79,1434.8,444.13,0.44
55.5,14.0,3323.97,1453.12,457.14,0.44
55.5,14.04,3342.49,1460.82,464.05,0.44
55.5,14.09,3363.88,1469.98,468.71,0.44
55.5,14.13,3389.42,1480.9,474.07,0.44
55.52,12.92,2960.29,1297.71,369.12,0.44
55.52,12.96,2968.71,1299.37,364.22,0.44
55.52,13.0,2966.83,1298.08,361.25,0.44
55.52,13.04,2937.75,1285.06,351.01,0.44
55.52,13.09,2897.55,1267.52,334.74,0.44
55.52,13.13,2875.94,1258.08,328.9,0.44
55.52,13.17,2873.19,1256.8,330.08,0.44
55.52,13.21,2874.18,1257.29,332.82,0.44
55.52,13.25,2868.97,1255.25,329.26,0.44
55.52,13.29,2870.75,1255.92,335.02,0.44
55.52,13.34,2889.73,1264.22,346.87,0.44
55.52,13.38,2904.05,1270.5,340.16,0.44
55.52,13.42,2920.67,1277.88,343.17,0.44
55.52,13.46,2933.67,1283.68,338.92,0.44
55.52,13.5,2976.68,1302.52,348.33,0.44
55.52,13.54,3015.59,1319.37,354.93,0.44
55.52,13.59,3065.45,1340.32,363.5,0.44
55.52,13.63,3076.48,1344.78,364.07,0.44
55.52,13.67,3082.35,1347.38,366.67,0.44
55.52,13.71,3111.26,1360.56,376.14,0.44
55.52,13.75,3149.73,1377.63,386.2,0.44
55.52,13.79,3176.19,1388.78,397.58,0.44
55.52,13.84,3202.83,1400.35,418.48,0.44
55.52,13.88,3223.82,1409.57,426.07,0.44
55.52,13.92,3246.92,1419.7,434.28,0.44
55.52,13.96,3278.18,1433.16,447.92,0.44
55.52,14.0,3322.35,1452.17,457.87,0.44
55.52,14.04,3333.21,1456.61,463.39,0.44
55.52,14.09,3345.45,1461.77,464.08,0.44
55.52,14.13,3369.95,1472.32,467.47,0.44
55.52,14.17,3397.33,1484.35,472.07,0.44
55.54,12.92,2950.1,1292.79,370.06,0.44
55.54,12.96,2966.92,1298.27,368.21,0.44
55.54,13.0,2953.92,1292.01,359.57,0.44
